PV1READ,Female,ESCS,METASUM,PERFEED,HOMEPOS,ADAPTIVITY,TEACHINT,ICTRES,JOYREAD,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,SWBP,MASTGOAL,BELONG,SCREADCOMP,SCREADDIFF,PISADIFF
615.101,Male,0.8764,0.98,-0.3253,-0.0188,-0.5754,-1.0346,0.099,-1.0279,-0.6583,-0.2661,-1.071,0.052,-0.5928,0.5761,-0.0358,-1.0985,2.101,0.2705
400.416,Female,-0.0375,-0.57,-0.3253,0.1565,-1.0467,-1.0346,-0.1536,-0.2704,-0.6583,-0.2661,-1.071,-0.3799,0.6502,-0.094,-0.1843,0.1222,-0.0697,0.2705
727.57,Female,0.6736,0.98,2.0165,0.7864,1.1853,0.1744,0.333,0.3568,1.0844,2.0054,0.7068,-0.0288,0.1038,1.8524,-0.4778,1.0657,-0.0697,-1.272
430.581,Male,0.561,0.59,1.0179,-0.0783,0.4572,1.8245,0.333,-1.2014,0.4626,0.1956,-0.6545,0.4637,0.1869,-0.4347,-0.6765,-0.4419,1.2421,2.2893
516.532,Male,0.9617,-1.72,-0.8111,0.1526,-1.0467,0.5665,0.5447,-0.0996,0.0281,1.1811,-0.6545,0.1097,0.3385,-0.6331,-0.3184,0.402,0.409,-1.272
353.508,Male,1.6158,-1.34,0.7743,1.6626,-0.4771,1.8245,1.2943,-0.4556,1.0844,0.849,1.8164,0.4637,1.2386,1.8524,2.7249,0.1222,-0.524,0.2705
431.594,Male,-2.7793,-1.72,0.7743,-4.5018,-0.5786,-1.115,-2.5634,-1.0322,-0.6583,0.1956,-0.7233,-1.8939,-1.3186,-1.3162,-0.4415,-1.0985,-0.0697,1.6524
604.826,Female,1.0221,0.59,-0.3253,0.3975,-0.1716,0.1744,-0.3629,0.8628,1.0844,2.0054,1.8164,0.3335,1.2386,1.8524,0.9423,1.8839,-1.8876,-1.272
651.928,Female,-0.0029,1.36,-1.6391,0.5714,-0.9282,-0.2934,0.4826,2.6131,-1.1507,-2.345,-1.4028,1.8905,-0.5928,-2.0701,-0.9085,0.1222,-0.0697,-0.6346
579.301,Female,0.971,0.59,-0.3253,1.681,-0.5786,0.1744,0.656,0.2694,1.0844,1.1811,1.8164,1.8905,-0.5928,1.8524,-0.0633,0.1222,-0.0697,0.2705
797.624,Female,0.8546,0.59,0.5121,-0.3522,-1.4494,-1.238,-0.044,1.0123,0.0281,-0.733,-0.6545,1.3423,-1.1176,-0.5589,-0.9351,0.6994,-0.0697,0.2705
717.756,Female,1.4089,-0.18,-0.3253,1.0165,1.323,1.8245,1.7421,2.6131,1.0844,2.0054,1.1448,1.1422,-0.5928,1.8524,-0.4778,1.8839,-0.0362,-1.272
786.581,Male,1.3539,1.36,-0.3253,0.8868,1.323,0.9888,0.2857,1.7513,0.0083,0.7871,0.487,-0.2006,-0.5928,1.4751,-0.4509,0.1222,-0.0697,-1.272
562.369,Female,0.388,1.36,0.0728,0.1579,-0.9282,-0.8262,0.9144,0.2694,1.0844,0.992,0.5693,-0.7985,0.1869,-0.6632,0.3241,0.1222,-0.0697,-0.8863
512.421,Female,0.6891,0.59,0.5121,-0.0129,-0.474,-0.3689,-0.281,0.6092,1.0844,-2.345,1.8164,-0.687,1.2386,1.8524,2.7249,0.1222,0.9065,0.2705
544.722,Female,-0.0089,1.36,-0.99,-0.1284,0.4572,-0.2934,-0.3629,-0.8176,1.0844,1.1811,0.6291,-0.4342,0.1038,1.1101,-0.224,1.2374,-0.663,0.2705
617.329,Female,0.2916,1.36,0.299,-0.3029,0.5464,-0.2934,0.0595,0.0127,1.0844,-0.2661,1.1448,-0.1748,1.2386,0.7181,0.0348,0.8214,-0.0362,-1.272
554.723,Female,0.1217,-0.95,2.0165,0.0699,0.1915,1.8245,-0.1536,-0.1542,1.0844,2.0054,1.8164,0.8794,1.2386,0.5761,2.7249,0.1222,0.409,0.8232
447.059,Female,-1.2854,0.21,0.0728,-1.0938,-0.5786,-0.8547,-0.4985,-1.4526,1.0844,-0.733,-0.6545,-1.8939,-0.255088243,0.5761,1.4903,0.1222,-0.0697,0.2705
379.793,Female,-0.1168,-1.72,-0.3253,-1.802,-0.5786,-0.6894,-1.2275,-2.7114,1.0844,-0.1401,-1.3692,1.8905,-1.1176,-0.4347,-1.1555,-1.0985,0.795,0.7192
403.81,Male,0.6704,0.59,0.7743,0.5975,0.4572,-0.2934,1.2943,-1.2627,1.0844,1.1811,-0.1015,-0.4342,0.1869,0.8347,-0.4415,-0.825,0.409,0.2705
549.73,Male,-0.6224,0.59,-1.6391,0.2646,-1.601,0.9276,1.3867,-0.4569,-1.6038,1.1811,-0.707,0.052,0.1869,-2.0701,1.4685,0.6632,-1.8876,-1.272
565.813,Female,-0.3543,0.59,-1.6391,-0.4797,-1.0467,-0.2934,-0.8794,2.6131,1.0844,-0.2661,-0.6545,1.8905,-0.5928,-0.2151,-0.9892,-0.4089,1.2421,0.2705
429.645,Female,0.0183,1.36,-1.256,-0.9453,-1.0504,0.1744,-0.94,-0.8176,1.0844,2.0054,0.6291,-1.2792,-0.5928,0.5761,0.0153,-0.4089,0.795,0.2705
433.814,Male,0.735,-0.95,-0.6555,-0.1264,-0.4708,-0.3449,-0.831,0.0127,-0.6583,0.1956,-1.071,-0.687,-0.0214,-0.4347,-0.5635,-0.825,0.3787,0.8232
376.818,Female,0.5843,-1.34,-0.3253,-0.1796,-0.5786,0.1744,0.2111,-0.7983,1.0844,0.3709,-0.1015,-1.8939,0.1869,0.244241571,-0.0358,0.1222,-0.0697,0.2705
613.664,Female,-0.6264,0.98,0.0728,-0.599,-0.1687,-0.6414,-1.724,0.9011,-0.6583,-0.2047,-0.1015,0.8794,-0.5928,0.4317,-1.1206,1.8839,-1.8876,-0.7816
521.061,Male,0.3404,1.36,-0.3253,0.3146,0.4572,-0.8405,0.4826,-0.5449,1.0844,2.0054,1.1448,1.4083,-0.5928,-0.4347,2.7249,0.1222,-0.524,0.2705
402.595,Male,-1.4125,0.21,-0.122,-1.6331,-0.5786,-0.8687,-1.4787,-1.557,0.0042,-0.2661,0.5693,-1.8939,1.2386,0.9703,2.7249,-0.7133,1.3451,0.2705
430.238,Female,0.4242,-1.72,-0.6555,0.7784,-0.1687,-0.2934,1.8669,0.638,1.0844,2.0054,1.1448,1.1911,-0.5928,1.8524,-0.6693,-0.825,1.5959,0.2705
526.971,Male,0.4193,0.98,-0.8111,-0.2854,0.1941,0.2984,0.1042,-1.1285,-0.6117,0.4978,0.5693,-0.1748,0.1869,0.1447,0.9517,-1.2042,1.2184,-1.272
350.161,Female,-0.058,-0.57,-1.6391,-0.0208,-0.0763,-1.2654,0.6901,-1.0555,1.0844,2.0054,1.1448,1.8905,-1.566,1.8524,-0.9331,-2.4403,2.7752,3.0064
644.346,Male,0.1545,-0.57,-0.3253,-0.6234,0.3748,1.8245,-0.6068,-0.7077,-0.6583,2.0054,0.4221,-0.3498,1.2386,1.4751,0.4766,0.6994,-0.524,-0.6451
423.134,Male,-0.276,-0.18,2.0165,-0.6097,0.1941,1.3209,-0.1536,-0.1542,-0.6583,0.1956,-0.1015,-0.687,1.2386,1.8524,0.6818,-0.4089,-0.0697,0.2705
350.697,Male,0.5239,0.21,1.5844,0.2461,0.1067,1.2403,-0.133,0.9523,1.0844,0.1956,1.1448,-0.9823,1.2386,-0.4347,0.9423,1.8839,-1.0064,-1.272
541.621,Female,-0.0965,1.36,-0.122,-1.8725,-2.2652,-1.725,-1.0679,1.7513,-1.1664,1.1811,-1.071,0.8794,-1.459558533,-0.5467,-2.0711,1.2374,-1.0064,-1.272
580.174,Female,-0.5537,-0.57,-1.1311,-0.0171,0.937,0.1744,-0.044,-0.1542,1.0844,-0.733,1.0596,-0.9295,-0.5928,0.5761,-0.8971,1.2374,-0.524,0.2705
407.683,Female,0.5605,-1.34,-0.6555,0.5995,-0.474,0.5665,0.9144,-0.0339,1.0844,0.571,-0.1015,-1.8939,0.6502,0.5761,-0.4415,0.6994,0.9065,1.2958
443.808,Male,-1.2444,-0.57,0.5121,-1.0608,-0.5786,0.1744,-0.8794,-2.7114,-0.6583,0.7871,1.1448,-0.4342,0.7301,-1.0266,0.3018,0.1222,-0.0697,0.2705
524.57,Male,0.5695,-0.18,-0.3253,-0.5041,-0.9282,1.3209,0.1042,-1.1729,-1.6139,-0.2047,-0.707,1.8905,-0.5928,-2.0701,-1.7413,0.6994,-0.0362,0.2705
668.084,Male,-1.1672,0.59,-1.6391,-0.8313,-0.9319,-0.8687,0.0595,0.2694,1.0844,-1.1146,0.0273,0.1466,-0.5928,0.4317,-0.4543,-1.0985,1.2658,0.9567
415.129,Female,-1.9528,0.59,0.2012,-1.5146,-0.4708,0.1744,-1.6933,0.0595,1.0844,-0.2661,0.4221,-0.687,-0.5928,-0.094,0.6818,-0.7391,1.2421,0.9672
658.327,Female,1.0935,1.36,0.7743,0.8953,-0.1687,1.8245,0.6901,1.0123,0.4667,0.1956,0.7068,0.8794,0.7301,1.1101,-0.1903,1.2374,-0.524,0.2705
505.671,Male,0.4083,-0.768393612,-1.6391,-0.2998,-1.4494,-0.2934,-0.1536,-0.1542,0.0281,-2.345,-2.099,1.4083,-1.566,-0.094,-0.5552,0.1222,0.409,0.7192
599.513,Male,1.7122,1.36,0.2682,2.8067,-0.1687,-0.2061,2.6563,1.4205,-2.5375,2.0054,1.1448,0.8207,0.1869,1.8524,0.0348,1.8839,-0.0697,-1.272
520.146,Female,-0.596,-0.57,-0.3253,-2.3969,-0.4708,-0.2937,-3.768,0.8628,-1.4117,-1.7664,-1.1187,1.1911,-0.5928,-2.0701,-1.3071,0.1222,-0.0697,2.2893
580.864,Female,0.5767,0.21,1.5844,-0.1975,2.0073,-0.2934,-0.1536,-0.2908,1.0844,-1.1146,-0.1015,1.8905,-0.5928,0.5761,-1.3333,0.1222,-0.0697,-1.272
441.727,Male,-0.6763,-1.72,-1.1311,-0.2625,-0.0763,-0.2934,0.5447,-1.9715,-1.4024,0.1956,-0.1015,-1.8939,-1.566,-1.1295,-0.6586,-1.3543,1.2421,0.8232
490.666,Female,0.5896,-0.18,1.3514,-0.3926,0.1941,1.8245,-0.349,0.0995,-2.5375,0.1956,0.0273,0.5949,-1.8489,-0.4347,-0.4415,-1.3543,1.9635,0.2705
576.844,Male,0.2383,-0.18,-0.7784,-0.297,0.1915,-0.6079,0.7063,-1.7421,1.0844,1.2643,-0.1015,0.4637,1.2386,0.5761,-0.3184,1.2374,-0.0697,-0.5536
530.368,Male,0.966,-1.72,2.0165,0.193,2.0073,1.8245,-0.3629,-0.1542,1.0844,1.1811,1.8164,-1.8939,0.5012,1.8524,2.7249,0.1222,-1.8876,-1.272
481.323,Female,0.8966,0.21,-1.023,0.7688,0.937,1.8245,1.0192,0.3568,0.0321,0.1956,-0.6545,0.052,-1.566,-0.8444,1.4685,0.1222,-0.0697,0.2705
319.209,Female,-0.5493,-1.72,-0.3253,-1.8114,-0.686,0.1744,-1.2275,-0.7029,-1.1664,-0.2661,-1.071,0.4637,-0.5928,-1.0266,-0.4509,-0.7391,0.9065,1.2826
527.261,Female,-0.7363,-0.18,-1.6391,-1.8043,-1.746625301,-0.5905,-0.8399,-0.1042,1.0844,0.1956,1.8164,0.4637,1.2386,0.8347,-0.4509,-0.4089,0.409,0.2705
398.449,Male,0.2193,0.21,0.5984,-0.7363,-0.0763,0.1744,-0.5503,-1.0279,0.0281,-0.733,-1.071,0.1097,0.7301,-1.3457,0.319,-0.4419,0.795,0.2705
521.493,Female,-0.8791,-0.57,-0.9181,-1.8012,-0.9282,-1.2245,-1.2275,1.2316,1.0844,0.0113,-0.1015,1.8905,-2.0719,-0.2151,-0.9185,1.8839,0.0755,-1.272
570.382,Female,-0.9508,-0.57,-1.6391,-1.3441,-1.0467,-0.5905,-1.5044,0.6934,-0.6278,-0.5707,-0.1015,0.4637,-1.8489,0.1123,-1.6792,0.1222,-1.8876,-1.272
615.867,Female,2.1949,-0.95,-0.8111,3.3578,0.4572,-0.5905,1.8669,-0.2704,-0.6583,-0.6888,-0.1015,0.4637,-0.5928,-0.8444,-0.8575,0.1222,0.9065,0.2705
482.557,Female,-2.1212,0.59,0.2012,-1.4756,-0.5786,-0.4141,-0.6231,-1.4526,1.0844,-1.7664,0.0273,-0.6133,-1.1176,-1.7101,-0.2098,-1.0985,2.7752,3.0064
472.507,Female,-0.0601,0.59,2.0165,0.2951,2.0073,0.9888,1.2943,0.0692,1.0844,2.0054,1.1448,0.1097,1.2386,1.8524,0.1108,-0.4089,1.5959,0.6515
263.284,Male,-0.9648,0.98,1.3195,-1.7251,-0.1687,0.1744,-1.7779,-0.5262,-0.6661,-0.8279,-1.4028,-0.6133,-1.8489,-1.2137,-0.9911,-1.1806,1.137,-0.0545
566.078,Female,-0.1414,1.36,-0.507,0.0995,0.1888,1.8245,-0.3629,2.0787,0.0281,0.571,0.0273,-0.2006,1.2386,1.1101,-0.4778,1.2374,-1.8876,-1.272
546.003,Male,-2.6305,-0.351459043,-0.399021758,-1.8924,-1.09806607,-0.709302468,-1.7779,-2.275595839,-0.979312796,-0.2661,-0.0039,-0.03132624,-0.570555377,-0.076902068,-0.418756108,-1.450341103,0.183296284,1.001499646
572.574,Male,-1.5384,-0.95,0.7743,-0.578,0.4572,0.6134,0.135,-0.5262,-0.6583,0.1956,-0.6545,-0.687,0.1869,-0.8444,0.3018,0.1222,1.0145,0.2705
422.918,Male,1.2401,0.21,0.7743,0.5589,0.4572,0.6134,0.333,-0.9395,0.4667,2.0054,1.1448,-0.687,0.3385,-0.2151,-0.9912,1.8839,-1.126,0.2705
239,Male,-1.2584,-1.72,2.0165,-2.8266,-0.1716,1.8245,-2.1106121,0.0127,1.0844,-2.345,-2.7365,-0.687,-0.168644047,-0.123931257,-0.29258157,-2.4403,2.099261191,1.645337665
458.534,Male,-1.7834,0.59,1.458,-0.795,-0.1716,0.1744,-0.6231,-0.2704,0.4626,-2.345,-0.7233,0.4637,-0.5928,0.5761,-0.3184,0.1222,-0.0362,0.2705
285.704,Female,0.0317,-1.72,2.0165,-0.9137,-0.5786,1.8245,-0.1255,0.1816,1.0844,0.6314,1.8164,0.6556,1.2386,1.1969,-1.9218,1.8839,-0.663,0.2705
517.086,Female,0.5988,0.98,0.5121,0.065,0.836,0.6797,-0.281,-0.4389,1.0844,0.1956,0.487,-0.687,-0.5928,0.5761,-0.3184,0.1222,-0.556,0.2705
241.738,Female,-2.2118,0.465073052,0.596884335,0.4945,-2.2652,-2.2177,-0.1255,0.0127,1.0844,-0.9792,0.222541014,-0.119861893,-2.1239,-1.3162,-0.8575,-1.3543,-1.0064,0.2705
497.933,Female,-1.519960896,-0.915777999,1.493879006,-0.99059938,0.196149766,0.270893354,-0.351318883,0.897240947,0.313609689,0.708968069,0.052084994,-0.587609776,0.905208128,0.189557164,0.93587852,-0.012705179,-0.308445317,-0.441039088
527.016,Female,-1.8907,0.21,-1.1311,-0.2511,-0.1687,-0.2934,0.3692,0.9714,-0.6583,0.0113,-0.1015,-0.687,0.1038,0.5761,-1.1809,-0.4089,0.409,0.8232
533.045,Female,-1.6109,-1.72,-0.3253,-2.0786,-0.5786,-0.8687,-1.187,0.3379,-0.6583,0.1956,-0.1015,0.4637,-1.3186,-0.2151,-0.6464,-0.4419,0.795,0.7192
397.879,Male,-1.4187,2.06490243,2.0165,-1.0696,0.4572,0.1744,-0.2116,-0.321,1.0844,0.1956,-0.6545,-0.3799,0.7301,-0.4347,-0.3184,0.1222,1.6792,0.2705
468.719,Male,0.1813,0.59,-0.9181,0.8036,-0.5786,0.1744,0.333,0.0674,1.0844,1.1811,-0.1015,0.4637,0.1869,0.5761,-1.1652,-1.0985,0.9065,0.2705
279,Female,-1.2061,0.21,1.3514,-0.423,0.208379892,1.8245,0.9696,-0.6483,1.0844,-0.733,-0.1015,0.1097,0.6502,1.8524,-0.5878,0.8552,0.8207,1.6524
465.311,Female,-1.5089,-1.72,0.5121,0.2356,-0.5786,-0.2934,1.2943,-0.5581,1.0844,-1.2263,-0.1015,-0.687,-0.5928,1.8524,-0.6417,0.1222,0.2744,0.2705
290.381,Male,-1.0135,-0.18,2.0165,-1.2909,0.937,1.3209,-0.1448,-0.5262,1.0844,-0.2661,0.9982,-1.8939,0.5012,1.8524,0.9303,-0.7391,1.9635,1.6524
409.354,Female,-3.0422,0.59,-0.3253,-2.85,-0.5786,0.1744,-1.7779,-0.2704,-0.6583,-0.2047,-0.6545,0.4637,-1.8489,-0.4347,-0.8971,-0.4089,-0.0697,1.0453
627.362,Female,-2.0666,0.59,-0.3253,-0.6495,0.4572,1.8245,0.333,-0.2008,1.0844,0.1956,1.8164,0.8794,-0.5928,0.8753,-0.5635,0.1222,-0.0697,-1.272
417.523,Female,-1.7234,0.21,0.2682,-0.0356,-0.5786,0.9278,0.333,0.1984,1.0844,0.1956,-0.1015,0.4637,-1.3186,0.8347,-0.6913,-1.0985,0.409,0.2705
473.094,Male,-1.2284,0.59,-1.256,-0.6199,0.2757,1.2403,-0.7849,-1.0555,1.0844,2.0054,-0.1982,-1.1858,0.3385,-0.9441,-1.1206,-0.4089,-0.1817,-0.7816
455.065,Female,-1.501,0.21,-0.6555,-0.1524,-0.5786,-0.8547,0.333,-0.4556,1.0844,-0.2661,-0.1015,-1.8939,-1.566,-0.4347,-0.8971,-1.0985,0.409,1.6524
334.708,Male,-0.6424,-0.18,2.0165,-0.629,2.0073,1.8245,-1.4959,0.7546,1.0844,-2.345,-0.1015,-1.4242,1.2386,-0.3507,-0.1596,-0.4419,-0.556,-1.272
476.185,Male,-2.4716,0.21,0.6372,-0.4873,0.836,1.2403,0.3692,-2.7114,0.4667,-0.0591,-0.1015,1.0671,-0.5928,0.4317,0.4503,-1.1806,2.7752,2.0692
366.581,Male,-1.364,0.21,-1.6391,-1.2996,-0.5786,0.7429,-0.1536,-1.1285,1.0844,-1.1146,-0.1015,-0.3799,1.2386,0.1901,-0.0879,-1.0985,1.2421,0.8232
615.072,Female,-0.1085,0.59,2.0165,-1.8167,2.0073,0.9888,-1.3654,1.7513,-2.5375,1.1811,1.8164,-1.4242,1.2386,1.4751,0.1634,0.8214,-0.6311,0.2705
324.525,Female,-0.8391,1.36,0.2012,-1.6589,-0.4708,-1.2246,-2.8952,0.4299,-1.1664,-0.5707,-1.7067,0.8207,-2.221374417,-0.7743,-1.1828,-1.0753,0.2426,-0.0545
599.36,Female,1.3941,0.59,0.9044,1.5233,-0.2644,0.1744,0.656,-0.0176,0.0281,-0.2661,0.7068,0.4637,-0.5928,0.1123,-0.5552,-0.4089,-0.0697,-1.272
608.4,Male,0.9778,0.21,1.251,0.9165,1.323,0.9684,1.8669,-0.5831,1.0844,2.0054,0.5693,1.0944,1.2386,-1.3162,2.7249,1.8839,-1.8876,-1.272
553.479,Female,-0.0215,-0.18,0.7743,-0.2465,-0.4708,-0.8687,0.5447,0.3746,0.4667,-0.9792,-1.034,-0.4342,1.2386,-0.094,0.9517,-0.4419,-0.524,-0.5536
599.352,Male,0.9435,0.21,0.7743,1.1653,-0.1687,-0.6413,0.9144,0.2846,1.0844,-0.9792,-0.6545,0.1097,-1.566,-0.4347,-1.186,0.1222,0.0755,0.2705
672.582,Female,2.4575,0.59,1.251,3.9785,0.937,-0.2934,2.6563,0.4627,1.0844,1.1811,0.5693,0.4637,-0.5928,-1.3162,-1.0572,1.2374,-0.0697,-1.272
419.892,Female,1.6633,-1.72,1.52774448,1.598,0.4572,-0.8687,0.6901,-0.645,-0.6583,-0.9792,-1.404078277,0.057173626,0.326683396,-1.3162,0.324893041,-1.0985,-0.0697,1.6524
278.737,Male,1.5001,-1.72,-0.3253,1.4873,0.833670158,0.1744,0.1446,0.1372,-0.6583,0.1956,-0.1015,0.4637,-1.8489,-1.3162,-0.9879,0.1222,1.2421,1.6524
556.773,Male,1.0302,0.21,-0.3253,0.2568,-0.5786,0.1744,0.3092,-0.3553,1.0844,0.1956,-0.1015,0.4637,0.5012,0.5761,-0.3184,0.1222,-0.0697,0.2705
504.316,Male,1.7923,-0.57,0.7743,2.1778,0.4572,0.1744,1.2243,0.1372,-0.6583,0.1956,-0.1015,0.4637,0.573680235,-0.4347,-0.6659,0.1222,1.2421,0.2705
512.831,Male,0.83,1.36,2.0165,1.952,-0.2608,0.1744,2.6563,0.5572,1.0844,-0.4112,1.0596,0.1097,-0.5928,1.8524,-0.3184,1.2374,-0.663,-1.272
601.059,Female,-1.0373,0.59,-1.6391,-0.7159,0.1915,1.010570047,-0.94,-0.2704,0.0281,-0.4112,-0.1015,0.4637,-0.5928,-0.4347,-1.1842,0.1222,0.409,0.2705
446.201,Male,1.3644,-1.72,-1.396115291,2.0423,-0.5786,-0.3449,2.6563,-1.9715,1.0844,-2.345,-2.7365,-1.8939,0.1869,-0.4347,0.6987,-0.5485,-0.0697,-1.272
672.771,Female,1.999,-0.18,-0.3253,2.546,-0.5786,0.1744,2.6563,2.0787,1.0844,1.1811,-0.6545,1.8905,-0.5928,0.5761,-0.4509,1.8839,-0.524,-0.2888
441.218,Female,-0.5981,0.98,-0.3253,0.637,-0.474,-0.3449,1.2943,-0.8176,-0.6583,0.1956,-1.071,-0.687,1.2386,-1.3162,-0.3184,0.1222,0.9065,0.2705
439.521,Male,0.3819,-1.72,-0.227051286,0.9802,-0.5786,-0.949449836,0.0595,0.2641,1.0844,1.1811,1.1448,-0.687,0.6502,1.4751,-1.2605,1.8839,2.7752,-1.272
466.376,Male,1.0777,-1.72,0.7743,1.0576,0.4572,0.1744,0.333,-0.4556,0.0042,0.1956,0.487,0.1097,-0.5928,-0.094,0.13837791,-0.5485,-0.0697,0.2705
520.447,Male,-0.435748974,-1.292558787,0.54976919,-0.179114913,0.064713592,-1.382573644,-0.259645766,0.929080519,-1.706485779,-1.557387662,-1.018098911,2.217754262,-2.235697586,-0.853252574,-1.672860994,1.626536333,-0.813611488,0.388090538
426.744,Male,1.037,-0.016666882,-0.3827,0.3401,0.4572,-0.3199,1.2943,-1.4882,1.0844,0.7871,0.0273,0.176,1.2386,-1.1295,0.1988,-0.6712,1.3451,1.4885
566.338,Male,0.42812094,-0.028572768,2.720921553,1.62974894,1.069029089,0.615538889,1.669146481,1.34533148,0.102135471,0.079674658,0.545487094,0.11985161,1.675206794,-1.498090491,-0.682211653,1.825034293,-2.68511144,-1.062945941
529.565,Female,0.3573,1.873304043,-0.0363,-0.797,0.1915,-0.6894,-0.239,0.7789,-1.4043,-2.345,-1.3692,1.8905,-1.1176,-1.3162,-1.0523,0.1222,-0.556,-0.7816
410.5,Female,0.7055,-0.305774441,-0.9181,0.5034,-1.118550432,-0.2934,0.069,0.1984,-0.6583,1.1811,-0.1015,-0.13,1.2386,-0.094,0.8801,0.1222,-0.0697,0.7192
497.227,Male,1.7068,-0.758611419,-0.3253,2.1648,-0.5786,0.1744,3.5959,-1.794811535,-0.601068247,-0.025559457,-1.186168525,-0.713868907,0.130781302,0.746553609,-0.644658113,-0.433650322,-0.409882421,0.527500601
614.832,Female,0.3903,1.36,0.3993,-1.1349,0.4572,-2.2177,-1.724,1.5016,1.0844,-2.345,-2.7365,-0.3799,-0.5928,0.8347,-1.1426,1.8839,-1.8876,-1.272
563.913,Male,0.6019,-0.95,0.7743,0.2588,-0.5786,1.8245,0.333,0.3703,0.0083,2.0054,1.8164,-0.4342,1.2386,0.4317,0.4503,0.1222,-0.524,-0.7816
463.389,Male,0.9542,0.59,2.0165,1.0731,-1.4494,0.8674,1.2943,-1.0942,1.0844,1.2643,1.8164,-0.3009,1.2386,-1.115604965,1.533937431,-1.3543,-1.0064,1.0453
344.731,Male,1.4711,0.59,2.0165,1.6903,2.0073,0.9278,0.333,-0.1419,1.0844,0.7871,-0.3178,-1.8939,0.1869,1.1101,1.4685,0.1222,1.2421,0.4992
363.497,Male,1.6265,-1.72,-0.3253,2.5671,0.1067,0.1744,1.8669,-0.2704,-0.6583,2.0054,0.9982,-0.687,1.2386,-0.4347,-0.3086,0.8214,0.409,0.2705
430.776,Male,0.8182,-0.57,-0.3253,1.7646,-0.5786,-1.0615,0.9144,-1.0279,-0.6583,0.1956,-0.1015,0.052,-0.5928,0.5761,-0.3184,0.1222,0.5082,1.1904
328.142,Male,0.4726,-1.72,0.7743,1.0584,1.1853,0.636,1.2943,-0.7413,0.4667,0.1956,-0.1015,-0.3498,0.1869,0.5761,0.4458,-0.4419,-0.0697,0.8232
498.96,Male,1.0652,0.59,-0.3253,1.1744,0.8329,1.3209,-0.1536,-0.5244,0.4667,0.7871,0.5693,1.1422,0.7301,-0.094,-0.3184,-1.0985,1.2421,-0.2888
392.16,Male,0.3098,-1.72,-0.0363,-0.0539,0.7397,0.9684,-0.3918,-0.9609,-0.6583,1.2643,-0.1015,0.4637,-0.5928,-0.4347,-0.3184,-1.0985,1.2421,0.7192
605.83,Male,1.1945,0.21,0.7743,1.4285,0.8329,1.8245,1.2243,1.6946,-0.6583,-0.2661,-0.1015,0.4637,-0.5928,-0.094,-1.1206,0.1222,-0.0697,0.2705
589.097,Male,-0.0617,-0.18,-0.3253,0.0741,-1.4537,0.6797,-0.349,-0.3955,-0.6583,1.1811,-0.1015,-1.4242,-1.3186,-0.6632,0.3018,0.1222,-1.126,-1.272
552.151,Male,2.1279,0.98,-0.6555,1.1264,-0.4708,0.1744,0.6901,0.638,-0.6583,0.571,-0.6545,0.4637,0.7301,0.1123,0.3018,-0.4089,0.409,0.2705
481.258,Male,-1.1912,0.59,0.7743,0.2326,0.836,1.8245,0.333,-0.1542,1.0844,-0.2661,0.9982,-0.2459,0.1869,1.8524,0.4402,0.1222,0.3787,0.2705
565.701,Male,1.4876,1.36,0.5121,1.502,0.1915,1.8245,0.9144,0.3568,1.0844,1.1811,-0.1015,0.052,1.2386,-0.4347,0.6818,-0.4419,-0.0697,0.2705
516.455,Male,0.9678,-0.18,2.0165,0.3134,0.3721,1.3209,-0.1536,0.2694,0.0281,2.0054,-0.6545,-0.687,-0.5928,-0.4347,2.7249,1.8839,-1.0064,-1.272
451.615,Male,0.3629,1.36,0.7743,1.1382,0.2757,1.3209,0.9144,0.7031,1.0844,2.0054,-0.6545,0.052,-0.5928,-0.7346,1.4685,-0.4089,1.2658,0.2705
413.207,Male,0.8558,0.98,-1.6391,0.746,-2.2652,1.8245,0.5557,1.3555,0.4667,2.0054,0.5693,-1.1858,-0.5928,-0.7637,0.8801,1.2374,-1.8876,-1.272
637.665,Male,1.1369,1.36,2.0165,0.7684,1.323,1.8245,0.333,0.9737,0.0281,2.0054,-0.1015,0.4637,0.1869,0.7181,1.4326,0.1222,0.409,-1.272
385.799,Male,-0.2794,0.98,-0.3253,-0.1719,-0.5786,-0.3689,-0.14,-0.5753,1.0844,0.1244,-0.772,-0.3799,0.1869,-1.3162,-0.3184,-1.0985,1.2421,0.7192
729.332,Male,1.7966,-0.57,-1.6391,2.9849,-0.0763,1.3209,2.6563,1.6946,1.0844,-0.733,0.6291,0.052,0.7301,0.3133,-0.4586,1.8839,-0.0697,-1.272
388.217,Male,1.5631,-1.72,2.0165,2.0346,2.0073,1.8245,1.8669,0.8418,-2.5375,2.0054,1.8164,-1.8939,1.2386,1.8524,2.7249,1.8839,-1.8876,-1.331410315
560.016,Male,1.9435,0.98,0.3686,2.9585,0.4572,-2.2177,2.6563,0.5026,1.0844,-2.345,-2.7365,-1.8939,0.1869,-0.044958059,0.9683,-0.577,-0.0697,0.2705
548.229,Male,1.9938,-0.18,0.8137,2.3398,0.937,1.3209,1.3867,1.0387,-1.391,-2.345,0.5693,0.2734,-0.5928,-0.094,-1.1206,1.0657,-1.126,-1.272
