"Gender","ESCS","METASUM","HOMEPOS","ICTRES","JOYREAD","PV1READ"
2,-0.117,0.5058,-0.0765,0.3453,0.1798,474.72
2,0.3578,-0.3327,-0.5495,-0.3586,NA,521.78
2,0.2589,-0.3327,0.9439,0.3453,-2.4469,505.5
2,0.9202,0.5058,0.9439,1.2041,0.0665,546.15
2,0.2011,-0.3327,-0.0765,0.3453,-0.5824,609.24
2,-0.6528,1.3443,0.0976,-0.3586,1.9344,601.06
2,-0.2386,-2.0098,0.5454,-1.7002,0.2667,535.73
2,0.1264,0.925,0.5338,-0.4084,-0.7083,558.09
2,-0.6159,0.5058,-0.0765,0.3453,0.417,527.39
2,0.324,0.925,0.0976,-0.3586,-0.0441,589.52
2,0.3427,-0.3327,0.4835,0.3453,-1.0365,572.04
2,0.4796,-1.5905,0.0976,0.3453,-0.0441,621.11
2,-0.0879,-0.3327,-0.0765,-0.3586,-0.3675,538.93
1,-0.9187,0.5058,-0.2419,-1.1171,0.6743,621.36
1,-1.4427,-0.752,-1.8389,-2.7224,-1.6151,508.32
1,0.7373,0.5058,0.4835,-0.3586,0.8127,510.54
1,0.2011,1.3443,-0.0765,-0.3586,0.2959,659.02
1,0.3767,-1.5905,0.0976,0.3453,1.289,436.9
1,1.1069,-1.5905,0.4835,0.3453,2.2383,495.69
1,1.79,0.0865,0.9439,1.2041,-0.1533,557.49
1,1.0071,0.925,-0.2419,-1.1171,-0.6909,478.77
1,0.0759,1.3443,1.5475,1.2041,2.2383,459.78
1,0.8209,1.3443,-0.2419,-0.3586,0.6743,685.79
1,1.5299,0.5058,0.2843,-0.3586,0.9601,584.1
1,0.5011,1.3443,0.4835,1.2041,-0.2604,450.17
1,-0.5472,0.0865,0.0976,0.3453,-0.0441,626.29
1,0.0016,0.925,0.2843,-0.3586,0.9601,547.01
1,0.9027,1.3443,0.7021,1.2041,0.9601,592.84
1,1.3149,1.3443,0.9439,1.2041,1.289,619.61
1,-1.6366,-1.5905,-0.6956,-2.7224,-0.0441,461.61
1,1.5264,-0.3327,1.5475,1.2041,-0.5824,592.84
2,0.3581,-0.752,-0.0765,-1.1171,2.2383,620.71
2,0.1966,NA,-0.0765,-0.3586,-0.3675,445.22
2,0.9748,NA,1.2196,1.2041,-0.4746,482.82
2,0.0336,-0.3327,0.0976,-0.3586,0.1798,588.48
2,-0.517,-2.0098,0.1073,-1.2264,-0.3675,269.57
2,-0.916,-2.0098,-0.8378,-0.3586,-0.8022,530.84
2,0.6844,-0.752,1.2196,-0.3586,0.5421,605.15
2,-0.103,-0.3327,-0.2419,1.2041,-1.2973,369.54
2,0.1336,-0.3327,0.2843,0.3453,-1.0365,471.19
2,0.5532,0.0865,0.2843,0.3453,0.1798,487.95
2,0.027,0.0865,-1.1173,-2.7224,1.289,539.34
2,0.2177,0.0865,0.7021,1.2041,0.9601,541.9
1,-0.959,0.925,-0.0765,-1.1171,0.417,559.87
1,0.5479,0.5058,-0.3986,0.3453,-0.4746,490.13
2,0.4527,-0.3327,-0.2419,-0.3586,-0.4746,517.13
1,-0.6848,-0.3327,0.2843,-1.1171,0.9601,557.01
1,0.3457,0.5058,-0.2419,-0.3586,-0.8022,514.67
1,1.1931,-2.0098,0.7021,-0.3586,0.4795,504.98
1,0.6021,-0.3327,0.9439,0.3453,-0.0441,511.1
1,-0.1371,-2.0098,-0.3986,-1.1171,0.6743,497.12
1,0.8069,-1.5905,-0.0765,0.3453,-0.6909,530.08
1,-0.2587,1.3443,-0.2419,-1.1171,1.6882,508.4
1,-0.5,NA,0.2843,-0.3586,0.417,511.81
1,0.0303,0.5058,-0.2419,-0.3586,0.417,531.99
1,-0.2744,0.0865,-0.5495,-1.1171,1.6882,525.79
1,NA,NA,NA,NA,-2.3078,561.94
1,-0.2323,0.925,-0.2419,1.2041,-0.3675,506.65
1,1.1069,1.3443,0.4835,0.3453,1.4768,586.49
1,-0.1512,0.925,0.0976,-0.3586,0.417,610.88
1,0.1857,0.0865,0.4835,0.3453,0.1798,611.11
1,1.3476,1.3443,1.9644,1.2041,1.4768,679.35
1,-0.4575,-0.3327,-0.0765,-0.3586,-0.2604,451.92
1,0.8191,0.5058,1.2196,1.2041,-0.6909,608.02
1,0.3767,1.3443,0.0976,-0.3586,0.417,499.5
1,0.8724,0.0865,1.9644,1.2041,-0.8022,464.78
1,0.3104,0.5058,-0.3986,-2.7224,-1.1624,385.9
2,0.8429,0.0865,0.4835,0.3453,0.8127,586.23
2,-0.2103,-1.5905,0.4835,-0.3586,-0.3675,501.58
2,0.5229,0.925,0.9439,0.3453,0.0665,548.8
2,-0.1003,-0.3327,-0.2419,-1.1171,-1.8161,463.34
2,0.5324,0.925,0.0976,-0.3586,0.0665,601.3
2,1.6947,1.3443,0.7021,-0.3586,1.9344,626.72
2,-0.2641,-0.752,-1.2566,-2.7224,-1.2973,479.53
2,-0.1671,0.925,-0.0765,0.3453,-2.4469,372.51
2,-0.1671,-1.1713,-0.0765,0.3453,NA,444.58
2,1.2113,NA,0.882,1.1674,1.6882,561.94
2,1.4508,1.3443,0.2843,-0.3586,0.417,579.66
2,1.2389,0.0865,0.4835,0.3453,-1.2973,455.16
2,-0.8484,0.5058,-0.3986,-0.3586,0.2959,475.92
2,1.0284,0.925,0.2843,0.3453,1.118,665.12
2,0.922,0.5058,1.2196,0.3453,-0.2604,607.32
2,0.1392,-1.5905,0.0976,-0.3586,-0.6909,443.29
2,0.922,-0.3327,1.2196,1.2041,-0.6909,513.84
2,0.6299,1.3443,0.9439,-0.3586,-0.1533,472.4
2,1.6083,-0.3327,1.2196,1.2041,0.2959,677.14
1,0.0133,0.5058,-0.5495,-1.1171,1.4768,625.81
1,-0.1795,-0.3327,-0.2419,-0.3586,-2.4469,383.04
1,0.3691,-0.3327,0.4835,-0.3586,0.6743,584.18
1,0.0016,-0.752,0.2843,1.2041,-0.4746,540.01
1,0.4767,0.5058,0.2843,0.3453,-0.3675,487.74
1,0.3226,-1.1713,0.0976,0.3453,0.2959,486.23
1,0.9981,0.925,0.9439,-0.3586,-0.4746,650.04
1,0.1906,0.5058,0.0976,-1.1171,-0.6909,673.79
1,-0.3783,0.0865,-0.0765,-0.3586,-0.5824,603.65
1,1.0242,-2.0098,1.5475,0.3453,-0.4746,538.9
1,1.054,1.3443,1.2196,1.2041,0.0665,496.32
1,0.8119,-0.752,-0.3986,0.3453,-0.9169,518.01
1,0.5553,-1.1713,0.4835,0.3453,1.9344,511.42
1,0.0808,1.3443,0.2843,0.3453,-0.1533,534.77
1,1.9257,0.925,2.5602,1.2041,1.6882,638.6
1,1.0284,0.925,0.2843,-0.3586,0.417,574.65
1,0.3511,0.5058,0.7021,0.3453,-1.0365,560.67
1,0.3761,0.0865,0.7021,-1.1171,0.6743,633.2
1,0.6799,0.5058,-0.3986,0.3453,2.6632,523.33
1,0.2881,-0.752,0.9439,1.2041,0.9601,658.7
2,0.1121,0.5058,0.7021,0.3453,0.6743,594.25
2,0.6376,-1.5905,1.9644,1.2041,-0.4746,507.99
2,0.1857,0.0865,0.4835,-0.3586,0.1798,540.06
2,0.633,-0.752,1.2196,0.3453,-0.1533,454.2
2,1.1403,-0.3327,0.7021,0.3453,0.6743,573.41
2,1.0012,0.0865,1.2196,0.3453,-0.1533,560.34
2,0.2245,0.0865,-0.5495,-1.1171,-0.6909,574.61
2,0.8861,-1.1713,-0.0765,-0.3586,-1.1624,476.72
2,-0.7075,-0.3327,-0.2419,-1.8035,-0.4746,555.21
2,0.1399,1.3443,0.7021,0.3453,-0.2604,608.68
2,0.5215,0.925,-0.3986,-1.1171,-0.4746,457.73
2,0.4268,-1.5905,0.0976,-0.3586,0.2959,544.31
2,0.1864,-2.0098,0.2843,0.3453,-1.2973,494.84
2,-0.1685,-2.0098,-0.0765,0.3453,-0.4746,480.73
2,-0.2652,0.925,0.2843,-0.3586,-0.3675,479.13
2,1.7276,-1.1713,1.9238,1.2041,0.1798,554.41
2,1.3413,-1.5905,0.9439,0.3453,-1.6151,416.28
2,1.5852,-0.752,1.9644,1.2041,NA,538.69
2,0.953,-0.752,1.9644,1.2041,1.4768,524.5
1,0.0441,0.5058,-0.0765,-0.3586,1.289,562.42
1,0.028,1.3443,0.2843,0.3453,1.118,610.8
1,0.027,0.5058,-1.1173,-1.1171,-0.4746,440.4
1,-0.368,0.5058,0.2843,-1.1171,1.289,533.66
1,0.1637,0.0865,-0.2419,-0.3586,0.8127,571.95
1,-1.6627,0.5058,-0.3986,0.3453,-0.2604,459.94
1,-0.1621,0.5058,-0.3986,-0.3586,-0.8022,508.32
1,1.1931,0.925,0.7021,-1.1171,1.6882,523.25
1,-0.9863,1.3443,0.2843,0.3453,1.6882,571
1,-0.0301,0.925,0.9439,0.3453,3.495,522.7
1,1.6047,0.0865,2.5496,1.2041,2.6632,484.57
1,-0.9062,1.3443,-0.0765,-0.3586,-0.3675,425.22
1,-0.0012,-0.752,0.2843,-0.3586,0.8127,381.05
1,1.1931,0.925,0.7021,0.3453,0.9601,535.96
1,-0.0101,-0.3327,-0.0765,1.2041,-0.0441,544.46
1,-0.6967,0.0865,-0.5495,0.3453,-0.0441,520.15
1,-0.4144,-2.0098,-0.8378,-1.1171,1.6451,406
1,-0.2754,0.5058,-0.0765,0.3453,0.9601,514.59
1,-1.6424,0.0865,-0.978,-1.1171,-0.3675,339.43
2,-1.2125,-0.3327,0.9439,-0.3586,0.1798,376.6
2,0.0992,-0.3327,-0.3986,0.3453,0.9601,555.29
2,-1.783,-0.3327,-0.8378,-1.1171,0.6743,556.81
2,-1.1337,-0.3327,-1.2566,-2.7224,-0.8022,377.8
2,-0.9227,0.925,-1.2566,-0.3586,-0.4746,478.65
2,-0.7683,-1.5905,-0.2419,-0.3586,-0.5824,382.21
2,-0.9713,0.0865,-0.978,-1.1171,0.2959,538.13
2,0.1345,-1.5905,-0.2419,-1.1171,-1.1624,338.04
2,0.6052,-1.5905,1.5475,0.3453,0.0665,503.1
2,-0.8975,0.0865,-0.6956,0.3453,-1.8161,558.17
2,-0.8135,-1.1713,-0.5495,-1.1171,-0.0441,512.32
2,1.3443,0.925,1.2196,0.3453,-0.0441,629.92
2,-0.6811,-1.1713,-0.2419,-1.1171,-0.5824,281.52
2,0.2976,-1.1713,0.0976,-0.3586,0.1798,412.75
2,-1.775,-0.3327,-0.5495,-0.3586,-2.072,412.51
2,0.6324,1.3443,0.2843,0.3453,-0.9169,479.61
2,-1.6101,-0.3327,-1.9956,-1.8035,-1.8161,417.64
1,0.7186,-2.0098,0.0976,0.3453,-1.8161,374.78
1,-1.9299,-0.752,-1.1173,0.3453,-0.9169,383.76
1,-0.4152,0.5058,0.0976,-0.3586,0.6743,550.5
1,-0.2851,1.3443,-0.2419,0.3453,2.2383,636.22
1,-0.9655,0.5058,-0.6956,-2.7224,0.9601,581.8
2,-0.0351,0.0865,-0.0765,0.3453,-1.8161,500.77
2,0.6376,-0.752,-0.3986,-1.1171,0.5421,601.71
2,-1.8739,-0.3327,-0.3986,1.2041,-1.2973,377
2,-0.3662,-2.0098,-1.1173,-1.1171,-1.2973,389.58
2,NA,-2.0098,-0.0765,1.2041,-1.4461,363.93
2,0.2898,-2.0098,1.2196,1.2041,-0.5824,367.38
2,0.2168,-2.0098,-1.1715,-0.3586,-0.3675,383.01
2,-1.3327,-1.1713,-1.3978,-1.1171,-1.1624,476.16
2,-0.2324,-0.3327,-0.8378,-1.1171,0.8127,473.6
1,0.1816,NA,0.7021,0.3453,0.2959,480.12
1,-1.4308,0.0865,-1.5409,-2.7224,-0.2604,327.27
1,-0.9998,0.5058,-1.1173,-1.8035,0.2959,408.54
1,-0.38,0.5058,-0.5495,-0.3586,-0.1533,424.11
1,-0.8896,-0.3327,-0.8378,-1.1171,-0.6909,328.86
1,-1.0769,-1.1713,-0.978,-0.3586,-0.4746,409.73
1,-0.3894,-1.5905,-0.8378,-0.3586,1.6882,424.75
1,-0.7827,0.5058,-1.8389,-2.7224,2.6632,433.64
1,-0.5445,-0.752,-0.6956,-1.8035,-0.3675,369.93
1,-0.0592,-0.3327,-0.3986,-0.3586,1.289,455.65
1,-0.7015,-0.752,-0.6956,-2.7224,0.6743,345.78
1,-0.8287,1.3443,-0.5495,-1.1171,0.0665,471.22
2,-0.7507,-0.752,-1.5409,-2.7224,-0.6909,465.18
2,0.8209,-0.752,-0.2419,-0.3586,-0.1533,365.61
2,0.7855,0.5058,-0.3986,-1.1171,0.9601,473.76
2,0.1636,-0.3327,0.7021,0.3453,0.8127,356.55
2,-0.1952,-2.0098,-0.5495,-0.3586,-0.9169,378.52
2,-2.2908,-1.1713,-2.159,-2.7224,-0.6179,350.86
2,0.891,-1.1713,NA,NA,-0.9169,503.74
2,0.297,NA,-0.8378,-1.8035,-0.1533,466.78
2,-1.733,-2.0098,-1.3978,-2.7224,-1.1624,408.02
2,-0.4311,0.5058,-0.0765,0.3453,-0.8022,328.17
2,-0.9998,-2.0098,-1.1173,-1.8035,-0.3675,396.64
2,-0.155,-1.5905,-1.1173,-1.1171,-0.9169,401.69
2,-0.0766,-0.752,-0.2419,-1.1171,-0.5824,314.07
2,0.4357,-2.0098,-0.5495,-1.8035,NA,343.81
2,-1.4308,-1.1713,-1.5409,-1.8035,-1.1624,323.61
2,0.3087,1.3443,-1.5409,-2.7224,-0.4746,412.35
1,0.7649,1.3443,1.2196,0.3453,-0.2604,491.16
1,-0.8023,0.5058,-0.5495,-1.8035,-0.6909,301.69
1,-1.2553,-0.752,-0.5988,-1.1171,-0.1533,448.74
1,-0.6765,-2.0098,-0.6956,-1.8035,1.1082,398.45
1,0.9453,0.0865,0.9439,1.2041,-0.1533,397.98
1,-1.0225,-0.752,-0.6907,-2.4606,-0.1109,293.67
1,0.4268,-1.1713,0.0976,0.3453,-1.2973,446.75
1,-0.6811,1.3443,-0.2419,-0.3586,0.8127,511.57
1,0.1044,0.0865,0.2843,0.3453,-0.3675,532.31
1,-1.8578,0.5058,-1.2566,-2.7224,0.5421,399.33
1,-0.9919,0.0865,-0.6956,-2.7224,-1.2973,363.5
1,0.4732,NA,1.5475,1.2041,1.5707,450.25
1,-0.1424,-0.752,-0.5495,-0.3586,-0.2604,450.64
1,1.0073,NA,0.9004,0.2936,3.495,396.39
2,-0.4977,-1.5905,-0.2419,-0.3586,-0.6909,267.73
2,-1.541,-2.0098,-1.2566,-2.7224,-0.0441,439.45
2,-0.1795,0.0865,-0.2419,0.3453,0.417,451.87
2,-1.1166,0.5058,-0.7439,-1.8035,-0.1533,455.08
2,-1.3562,-1.1713,-1.2566,-1.1171,-0.8022,429.91
2,-0.9103,-2.0098,-2.159,-1.8035,-0.8022,339.16
2,-0.2059,-0.752,-0.2419,-0.3586,-0.9169,463.98
2,-1.2286,0.5058,-0.8378,-1.1171,-2.4469,366.98
2,-0.9607,-0.3327,-0.5495,-2.7224,0.0665,451.87
2,0.8756,NA,0.0976,-0.3586,-0.6909,423.57
1,-0.5545,0.5058,-1.2566,-1.8035,-0.6909,539.38
1,0.2712,-1.1713,0.0976,0.3453,0.417,468.12
1,1.1403,-2.0098,0.7021,0.3453,0.5421,501.8
1,-0.395,-0.3327,0.4835,1.2041,-0.3675,501.96
1,0.064,1.3443,-0.6956,-0.3586,-0.0441,486.71
1,-2.0734,1.3443,-0.8378,-1.1171,0.5421,461.85
1,1.0973,0.0865,-0.0765,-0.3586,2.2383,658.22
1,0.0586,0.5058,0.0976,0.3453,0.1798,399.01
1,-1.9061,0.5058,0.2843,0.3453,NA,425.86
1,0.1065,-0.3327,0.4835,-0.3586,1.0783,623.43
1,0.5319,-0.752,-0.2419,-1.1171,1.118,551.85
1,-1.7851,-0.3327,-1.5409,-1.1171,-0.8022,346.34
1,0.6845,1.3443,0.4835,-1.1171,-0.4746,508.48
1,-1.6135,0.0865,-0.8378,-1.1171,1.1388,508.4
1,-1.6254,-2.0098,0.0976,0.3453,0.1798,455.33
1,0.3381,1.3443,0.9439,0.3453,1.4768,528.81
1,-0.4783,-1.5905,-0.8378,-1.8035,-0.6909,386.54
1,-1.0769,0.0865,-0.978,-1.8035,0.2959,407.51
1,-0.4672,1.3443,-0.8378,0.3453,0.0665,529.85
1,0.1927,-0.3327,0.7021,1.2041,0.6743,572.58
1,0.7637,0.5058,0.4835,1.2041,0.2959,454.62
2,-0.072,-1.1713,0.0976,0.3453,0.5421,468.31
1,0.8282,-0.752,-0.6956,-1.1171,-0.8022,559.08
2,-0.8135,-1.1713,-0.5495,0.3453,-1.4461,359.12
2,0.262,-0.752,1.5475,1.2041,-0.5824,490.59
2,0.6576,-0.752,0.9439,1.2041,-0.5824,534.12
2,0.5022,0.5058,-1.1173,-0.3586,-2.072,589.92
2,-0.6159,0.0865,-0.0765,-1.1171,0.5421,569.48
2,0.6852,-0.3327,0.2843,0.3453,1.9344,629.76
2,0.1364,-0.752,0.0976,-0.3586,-1.1624,373.39
2,-1.0505,0.5058,-0.978,-2.7224,-0.3675,475.6
2,0.4106,-2.0098,-0.5495,-1.1171,-1.8161,415.08
2,-0.3921,1.3443,-0.2419,-0.3586,-1.4461,470.79
2,-2.373,-0.3327,-1.1289,-2.7224,-0.6909,449.47
2,0.8513,-0.752,0.7021,-0.3586,0.6743,576.29
2,0.7358,-1.1713,1.5475,1.2041,-0.5824,504.54
2,0.1637,-0.752,-0.2419,-1.1171,-1.1624,411.07
2,-1.2688,0.5058,-1.3978,-0.3586,-1.1624,457.16
1,-0.7214,NA,-0.0765,-0.3586,-0.3675,430.23
1,NA,NA,NA,NA,NA,345.78
1,-0.024,0.5058,0.0976,-1.1171,1.289,429.59
1,-0.072,0.0865,0.0976,1.2041,-2.072,390.98
1,NA,NA,NA,NA,NA,389.95
1,1.3476,0.5058,1.9644,1.2041,3.495,569.88
1,0.4159,-0.3327,-0.3986,0.3453,0.417,373.98
1,-0.3096,-0.3327,0.0976,-0.3586,0.8127,352.77
1,0.0397,0.5058,1.5475,0.3453,-1.6151,342.21
1,NA,0.0865,-1.1173,-1.1171,-0.9169,387.01
1,-2.3074,-1.5905,-0.3986,-1.1171,0.2959,363.74
1,-0.4717,0.925,0.7021,0.3453,0.1798,438.81
1,0.3673,0.0865,0.9439,0.3453,1.4768,543.99
1,0.1857,1.3443,0.4835,1.2041,1.118,629.94
1,-0.7487,0.5058,0.2843,0.3453,-0.4746,433.72
1,-0.9655,0.5058,-0.6956,-0.3586,-0.3675,586.09
1,0.0678,0.5058,-0.0765,0.3453,-0.8022,336.17
1,-0.8888,-1.5905,-1.2566,-1.8035,-0.3675,416.56
1,-0.0734,NA,-0.5282,-0.7459,1.4573,435.79
2,-0.1534,-0.3327,0.6983,1.2041,0.0665,567.07
2,-0.4736,-2.0098,0.2843,1.2041,-1.2973,401.45
2,-0.6851,-0.3327,-1.2566,-1.8035,-1.1624,380.76
2,-0.8577,-2.0098,-1.1173,-1.1171,-1.6151,414.43
2,-0.4111,0.5058,-0.6956,-1.1171,-2.072,402.65
2,-0.4416,1.3443,0.0976,-0.3586,-0.0441,420.61
2,-1.7876,-0.752,-1.1173,-0.3586,-0.8022,425.42
2,-0.1952,-2.0098,-0.5495,-1.1171,-1.1624,363.61
2,-1.6325,-2.0098,-0.6956,-0.3586,-0.5824,489.23
2,-0.5845,-1.1713,-0.3986,0.3453,-0.3675,501.82
2,-0.5491,-2.0098,-0.2419,-0.3586,-0.3675,280.8
2,0.0336,0.0865,0.0976,-0.3586,0.1798,474.32
2,-1.2617,1.3443,-0.978,-1.1171,-1.1624,570.44
2,NA,-1.1713,-0.8378,-1.1171,-0.6909,509.27
2,0.2567,-0.752,0.6634,1.1753,-0.2604,285.45
2,1.0541,0.0865,0.4835,1.2041,-1.8161,463.58
2,0.0728,0.0865,-0.3986,-1.1171,-0.9169,413.39
2,-0.877,0.925,-0.2419,-0.3586,-0.8022,388.62
1,-0.9079,0.5058,-0.5495,-0.3586,0.2959,441.43
1,1.8195,0.925,1.2196,0.3453,-0.1533,603.8
1,0.6563,1.3443,0.9439,0.3453,-0.0441,536.36
1,0.3649,-0.3327,1.5475,1.2041,0.0665,430.31
1,1.1139,1.3443,0.7021,0.3453,-0.2604,519.36
1,0.0678,0.925,-0.0765,-1.1171,1.4768,699.21
1,0.5629,0.0865,-0.6956,-1.1171,0.6743,508.32
1,0.4218,-2.0098,1.2196,1.2041,0.5421,493.62
1,0.7177,0.0865,2.5602,1.2041,1.118,536.84
1,-0.5053,0.0865,-0.3986,0.3453,-0.4969,349.6
1,-1.0447,-1.1713,-0.6956,-0.3586,-0.5824,352.14
1,-1.0731,0.0865,-1.8389,-2.7224,-0.4746,448.58
2,-0.954,-2.0098,-0.3986,-0.3586,0.5421,465.1
2,-1.48,0.925,-1.3978,-2.7224,0.5421,537.81
2,-0.3455,-1.1713,0.9439,0.3453,-1.0365,368.42
2,0.842,NA,0.4506,1.1674,-0.339,496.45
2,-0.6109,-2.0098,-0.3986,-0.3586,-0.1533,440.09
2,-1.0391,-1.5905,0.2843,0.3453,-0.0441,468.95
2,-0.0276,-0.752,0.2843,0.3453,-0.3675,471.19
2,-0.6117,0.0865,-0.0765,0.3453,0.1798,438.24
2,-1.0494,-0.3327,-1.2566,-2.7224,-2.4469,369.46
2,-2.2021,0.5058,-0.6956,-0.3586,0.5421,535.01
2,-0.2096,-2.0098,0.2843,0.3453,-0.8022,547.99
2,2.1132,0.5058,1.9644,1.2041,1.6882,647.16
2,0.2881,-0.752,0.9439,-0.3586,-0.4746,438.48
2,-1.499,0.5058,0.2843,-0.3586,-0.8022,462.62
2,0.1469,0.0865,-0.5495,-1.1171,-0.6909,482.02
2,-0.8551,-1.1713,-0.5495,-0.3586,-0.2604,444.34
2,-0.8037,-0.3327,-0.5495,-1.1171,-0.4746,476.97
2,1.5852,-1.5905,1.9644,0.3453,0.0665,628.32
2,1.7436,-2.0098,1.9644,1.2041,1.118,607
2,-0.8599,-0.3327,-0.6956,-1.1171,0.097,487.31
1,-0.0713,-2.0098,0.7021,1.2041,1.6882,439.28
1,0.8957,-2.0098,0.4835,1.2041,-0.8022,399.88
1,0.2719,-0.752,0.7021,0.3453,0.0665,482.82
1,1.3869,-0.752,1.4614,1.2041,0.1798,467.09
1,-0.2587,0.925,-0.2419,-0.3586,2.6632,549.79
1,0.2929,-1.5905,-0.2419,0.3453,-1.0365,418.07
2,0.7971,0.0865,0.7021,0.3453,-1.2973,370.98
2,0.1998,1.3443,-0.0765,0.3453,-0.0441,348.94
2,0.2989,-2.0098,-0.6956,-1.1171,-0.3675,534.85
2,0.5165,-1.1713,-0.0765,1.2041,3.495,608.2
2,0.7922,-2.0098,0.2843,0.3453,-0.2604,480.09
2,2.1924,1.3443,1.9644,1.2041,-0.4405,465.5
2,1.2538,NA,0.8559,1.1753,-1.4447,356.23
2,0.0441,-1.1713,-0.0765,1.2041,-0.8022,477.45
2,-1.2708,0.5058,-0.6956,-0.3586,0.8127,562.58
2,0.3511,-0.752,0.7021,0.3453,-1.8161,433.92
2,-0.8748,NA,-0.3986,-1.1171,0.8127,528.27
2,-0.4736,-0.752,0.2843,1.2041,-2.072,331.14
2,0.5165,0.5058,-0.0765,0.3453,-2.072,514.64
2,0.9548,-2.0098,0.0976,1.2041,NA,378.2
2,-0.2601,-1.5905,-0.2419,0.3453,-0.8022,415.48
2,0.8069,-1.1713,-0.0765,0.3453,-0.1533,551.68
1,-0.2791,-2.0098,-0.6956,-0.3586,-0.9169,400.12
2,-0.4667,-1.1713,-0.6956,-0.3586,0.1798,410.35
2,0.4109,-1.5905,-0.0765,-0.3586,0.2959,342.85
2,0.4309,-2.0098,-0.6956,-0.3586,-1.1624,402.09
2,0.5215,0.5058,-0.3986,0.3453,-0.3675,392.23
2,0.284,-0.3327,-0.3986,0.3453,-0.1533,414.43
2,0.0871,NA,0.7021,0.3453,-0.3675,531.56
2,0.6021,-1.5905,0.9439,0.3453,0.5421,488.99
2,-0.2071,-0.3327,-0.978,-1.1171,-0.3675,396.64
2,0.9748,-2.0098,1.2196,1.2041,-0.3675,534.12
2,1.1597,-2.0098,0.4835,-0.3586,-0.4746,431.43
2,0.6052,-2.0098,1.2196,1.2041,-0.2604,462.29
2,1.4235,-2.0098,1.2196,0.3453,-0.2604,389.5
2,0.9548,-0.3327,0.0976,0.3453,-0.6909,621.03
2,0.2948,0.0865,0.0976,-0.3586,-1.1624,543.82
2,0.5319,0.925,-0.2419,-0.3586,0.8127,578.46
2,-0.0462,-1.5905,-0.8378,0.3453,-1.0365,308.45
2,-0.1671,-2.0098,-0.0765,-0.3586,-0.5824,303.24
1,0.2642,-0.752,0.2843,1.2041,0.1798,518.72
2,-0.0258,0.0865,-1.1173,-1.1171,-1.4461,435.12
1,-0.3944,-2.0098,0.2843,-0.3586,-0.5824,530.4
1,0.317,0.5058,0.2843,0.3453,-0.8022,572.66
2,0.6845,-2.0098,0.4835,-1.8035,1.289,624.23
1,0.2114,-0.752,0.2843,-0.3586,NA,502.36
2,1.3971,-0.3327,1.2196,-0.3586,-1.8161,494.28
2,1.236,0.5058,1.5475,0.3453,0.1798,660.39
2,1.1304,0.925,1.5475,1.2041,0.0665,612.69
2,1.6116,-2.0098,1.9644,1.2041,-0.4746,520.26
2,1.2885,0.5058,0.9439,0.3453,-1.2973,461.81
2,1.2459,0.5058,0.7021,1.2041,-0.2604,562.74
2,1.6947,1.3443,0.7021,0.3453,-0.8022,629.92
2,1.9785,1.3443,2.5602,1.2041,-0.6909,688.05
2,0.978,0.5058,0.1566,1.1957,-2.4469,515.61
2,1.79,0.0865,0.9439,1.2041,0.6743,614.61
2,1.4499,-0.752,1.2196,1.2041,-0.1533,560.82
2,0.8133,0.0865,0.9439,0.3453,-0.4746,569.8
2,0.3412,0.925,1.5475,0.3453,-0.1533,577.98
2,1.4508,-1.5905,0.2843,0.3453,-0.0441,532.36
2,1.6644,0.5058,1.9644,1.2041,1.118,582.63
2,0.6653,-0.3327,-0.2419,-0.3586,-0.9169,537.33
2,1.1069,0.5058,0.4835,0.3453,-0.6909,615.81
2,0.922,-0.752,1.2196,1.2041,-0.8022,428.62
2,1.2195,0.925,0.7021,0.3453,-1.4461,504.14
2,1.5627,0.5058,0.7021,-0.3586,0.0665,662.71
2,0.606,-1.5905,0.2843,-0.3586,0.8127,539.01
2,2.2842,-2.0098,3.7374,1.2041,-0.6909,533.72
2,1.5293,-0.752,0.4835,-0.3586,-0.4746,559.78
2,0.922,1.3443,1.2196,0.3453,0.6743,620.54
2,1.0284,1.3443,0.2843,-0.3586,0.6743,577.17
2,0.5532,-2.0098,0.2843,1.2041,-1.4461,400.65
2,0.3767,1.3443,0.0976,-0.3586,-0.3675,593.45
2,2.1132,-0.3327,1.9644,0.3453,-1.2973,505.18
2,1.1333,0.5058,0.4835,1.2041,-0.4746,507.19
2,1.6908,-2.0098,1.9644,0.3453,0.0665,550.64
2,0.9756,-2.0098,0.2843,0.3453,-0.0441,515.2
2,1.5792,0.5058,1.5475,1.2041,-0.0441,587.92
2,1.4736,0.5058,1.5475,1.2041,0.5421,613.73
2,2.1132,0.0865,1.9644,1.2041,0.1798,537.73
2,1.3476,-0.752,1.9644,1.2041,1.118,603.07
1,1.4532,1.3443,1.9644,0.3453,-0.5824,520.39
1,0.9189,0.0865,0.9439,1.2041,3.495,513.16
1,1.1318,0.0865,1.5475,1.2041,0.5421,619.38
1,0.1864,0.925,0.2843,-1.1171,-0.0441,438.41
1,1.9488,1.3443,1.5475,1.2041,0.9601,664.66
1,-0.1054,0.0865,0.2843,0.3453,1.6882,689.84
1,1.0276,1.3443,1.2196,0.3453,1.4768,536.84
1,1.4736,1.3443,1.5475,1.2041,0.2959,661.16
1,1.1069,0.0865,0.4835,-0.3586,-0.6909,546.53
1,1.2684,-1.5905,1.9644,1.2041,0.5421,502.12
